time,Y,m,d,H,M,S,w,yweek,yday
1459986855,2016,04,07,07,54,15,4,14,098
1459991284,2016,04,07,09,08,04,4,14,098
1459993812,2016,04,07,09,50,12,4,14,098
1459997330,2016,04,07,10,48,50,4,14,098
1459997401,2016,04,07,10,50,01,4,14,098
1459996525,2016,04,07,10,35,25,4,14,098
1459995817,2016,04,07,10,23,37,4,14,098
1459958616,2016,04,07,00,03,36,4,14,098
1459991230,2016,04,07,09,07,10,4,14,098
1459999730,2016,04,07,11,28,50,4,14,098
1459999698,2016,04,07,11,28,18,4,14,098
1459999877,2016,04,07,11,31,17,4,14,098
1459997403,2016,04,07,10,50,03,4,14,098
1459997490,2016,04,07,10,51,30,4,14,098
1459992324,2016,04,07,09,25,24,4,14,098
1459999135,2016,04,07,11,18,55,4,14,098
1459995308,2016,04,07,10,15,08,4,14,098
1459964409,2016,04,07,01,40,09,4,14,098
1460000585,2016,04,07,11,43,05,4,14,098
1459995472,2016,04,07,10,17,52,4,14,098
1459991737,2016,04,07,09,15,37,4,14,098
1459990324,2016,04,07,08,52,04,4,14,098
1459998752,2016,04,07,11,12,32,4,14,098
1459994799,2016,04,07,10,06,39,4,14,098
1459994721,2016,04,07,10,05,21,4,14,098
1459991899,2016,04,07,09,18,19,4,14,098
1459992023,2016,04,07,09,20,23,4,14,098
1460002446,2016,04,07,12,14,06,4,14,098
1459994204,2016,04,07,09,56,44,4,14,098
1460002355,2016,04,07,12,12,35,4,14,098
1459980173,2016,04,07,06,02,53,4,14,098
1460001993,2016,04,07,12,06,33,4,14,098
1460002388,2016,04,07,12,13,08,4,14,098
1460000215,2016,04,07,11,36,55,4,14,098
1459969272,2016,04,07,03,01,12,4,14,098
1459994763,2016,04,07,10,06,03,4,14,098
1460001641,2016,04,07,12,00,41,4,14,098
1460004699,2016,04,07,12,51,39,4,14,098
1460002870,2016,04,07,12,21,10,4,14,098
1460005472,2016,04,07,13,04,32,4,14,098
1460005095,2016,04,07,12,58,15,4,14,098
1460005566,2016,04,07,13,06,06,4,14,098
1460001983,2016,04,07,12,06,23,4,14,098
1460002401,2016,04,07,12,13,21,4,14,098
1460004032,2016,04,07,12,40,32,4,14,098
1460004950,2016,04,07,12,55,50,4,14,098
1460003937,2016,04,07,12,38,57,4,14,098
1460004482,2016,04,07,12,48,02,4,14,098
1459998208,2016,04,07,11,03,28,4,14,098
1460002114,2016,04,07,12,08,34,4,14,098
1459998568,2016,04,07,11,09,28,4,14,098
1460002896,2016,04,07,12,21,36,4,14,098
1459987004,2016,04,07,07,56,44,4,14,098
1459985811,2016,04,07,07,36,51,4,14,098
1460007241,2016,04,07,13,34,01,4,14,098
1459988084,2016,04,07,08,14,44,4,14,098
1460004902,2016,04,07,12,55,02,4,14,098
1460005811,2016,04,07,13,10,11,4,14,098
1460004924,2016,04,07,12,55,24,4,14,098
1460008244,2016,04,07,13,50,44,4,14,098
1460007214,2016,04,07,13,33,34,4,14,098
1460008185,2016,04,07,13,49,45,4,14,098
1459991173,2016,04,07,09,06,13,4,14,098
1460010106,2016,04,07,14,21,46,4,14,098
1460006125,2016,04,07,13,15,25,4,14,098
1460007347,2016,04,07,13,35,47,4,14,098
1460006214,2016,04,07,13,16,54,4,14,098
1459991187,2016,04,07,09,06,27,4,14,098
1460007151,2016,04,07,13,32,31,4,14,098
1460008122,2016,04,07,13,48,42,4,14,098
1460006305,2016,04,07,13,18,25,4,14,098
1460008484,2016,04,07,13,54,44,4,14,098
1460004786,2016,04,07,12,53,06,4,14,098
1460009280,2016,04,07,14,08,00,4,14,098
1460013440,2016,04,07,15,17,20,4,14,098
1460004482,2016,04,07,12,48,02,4,14,098
1460012749,2016,04,07,15,05,49,4,14,098
1460004420,2016,04,07,12,47,00,4,14,098
1460010842,2016,04,07,14,34,02,4,14,098
1460009961,2016,04,07,14,19,21,4,14,098
1460013007,2016,04,07,15,10,07,4,14,098
1460010516,2016,04,07,14,28,36,4,14,098
1460014434,2016,04,07,15,33,54,4,14,098
1460010908,2016,04,07,14,35,08,4,14,098
1460010797,2016,04,07,14,33,17,4,14,098
1460014793,2016,04,07,15,39,53,4,14,098
1460009919,2016,04,07,14,18,39,4,14,098
1460010612,2016,04,07,14,30,12,4,14,098
1460012036,2016,04,07,14,53,56,4,14,098
1460015106,2016,04,07,15,45,06,4,14,098
1460015975,2016,04,07,15,59,35,4,14,098
1460012613,2016,04,07,15,03,33,4,14,098
1460012850,2016,04,07,15,07,30,4,14,098
1460012914,2016,04,07,15,08,34,4,14,098
1460016549,2016,04,07,16,09,09,4,14,098
1460012971,2016,04,07,15,09,31,4,14,098
1460014800,2016,04,07,15,40,00,4,14,098
1460012351,2016,04,07,14,59,11,4,14,098
1460012180,2016,04,07,14,56,20,4,14,098
1460017956,2016,04,07,16,32,36,4,14,098
1460012073,2016,04,07,14,54,33,4,14,098
1460015064,2016,04,07,15,44,24,4,14,098
1460012953,2016,04,07,15,09,13,4,14,098
1460015910,2016,04,07,15,58,30,4,14,098
1460015488,2016,04,07,15,51,28,4,14,098
1460014611,2016,04,07,15,36,51,4,14,098
1460018816,2016,04,07,16,46,56,4,14,098
1460014446,2016,04,07,15,34,06,4,14,098
1460012897,2016,04,07,15,08,17,4,14,098
1460019468,2016,04,07,16,57,48,4,14,098
1460018063,2016,04,07,16,34,23,4,14,098
1460016808,2016,04,07,16,13,28,4,14,098
1460016223,2016,04,07,16,03,43,4,14,098
1460018276,2016,04,07,16,37,56,4,14,098
1460014985,2016,04,07,15,43,05,4,14,098
1460010514,2016,04,07,14,28,34,4,14,098
1460017351,2016,04,07,16,22,31,4,14,098
1460010341,2016,04,07,14,25,41,4,14,098
1460011994,2016,04,07,14,53,14,4,14,098
1460021260,2016,04,07,17,27,40,4,14,098
1460019560,2016,04,07,16,59,20,4,14,098
1460016723,2016,04,07,16,12,03,4,14,098
1460014284,2016,04,07,15,31,24,4,14,098
1460018969,2016,04,07,16,49,29,4,14,098
1460012641,2016,04,07,15,04,01,4,14,098
1460020060,2016,04,07,17,07,40,4,14,098
1460016253,2016,04,07,16,04,13,4,14,098
1460018077,2016,04,07,16,34,37,4,14,098
1460015926,2016,04,07,15,58,46,4,14,098
1460020202,2016,04,07,17,10,02,4,14,098
1460012108,2016,04,07,14,55,08,4,14,098
1460017689,2016,04,07,16,28,09,4,14,098
1460020005,2016,04,07,17,06,45,4,14,098
1460019561,2016,04,07,16,59,21,4,14,098
1460014653,2016,04,07,15,37,33,4,14,098
1460019990,2016,04,07,17,06,30,4,14,098
1460020096,2016,04,07,17,08,16,4,14,098
1460018902,2016,04,07,16,48,22,4,14,098
1460020711,2016,04,07,17,18,31,4,14,098
1460020995,2016,04,07,17,23,15,4,14,098
1460020200,2016,04,07,17,10,00,4,14,098
1460015194,2016,04,07,15,46,34,4,14,098
1460020909,2016,04,07,17,21,49,4,14,098
1460021182,2016,04,07,17,26,22,4,14,098
1460025138,2016,04,07,18,32,18,4,14,098
1460023148,2016,04,07,17,59,08,4,14,098
1460022861,2016,04,07,17,54,21,4,14,098
1460024026,2016,04,07,18,13,46,4,14,098
1460023449,2016,04,07,18,04,09,4,14,098
1460026570,2016,04,07,18,56,10,4,14,098
1460007903,2016,04,07,13,45,03,4,14,098
1460022716,2016,04,07,17,51,56,4,14,098
1460023057,2016,04,07,17,57,37,4,14,098
1460023302,2016,04,07,18,01,42,4,14,098
1460027157,2016,04,07,19,05,57,4,14,098
1460023063,2016,04,07,17,57,43,4,14,098
1460023115,2016,04,07,17,58,35,4,14,098
1460023441,2016,04,07,18,04,01,4,14,098
1460018962,2016,04,07,16,49,22,4,14,098
1460023895,2016,04,07,18,11,35,4,14,098
1460025507,2016,04,07,18,38,27,4,14,098
1460025466,2016,04,07,18,37,46,4,14,098
1460025403,2016,04,07,18,36,43,4,14,098
1460027169,2016,04,07,19,06,09,4,14,098
1460024224,2016,04,07,18,17,04,4,14,098
1460024617,2016,04,07,18,23,37,4,14,098
1460025797,2016,04,07,18,43,17,4,14,098
1460028968,2016,04,07,19,36,08,4,14,098
1460026399,2016,04,07,18,53,19,4,14,098
1460023661,2016,04,07,18,07,41,4,14,098
1460026486,2016,04,07,18,54,46,4,14,098
1460026383,2016,04,07,18,53,03,4,14,098
1460028477,2016,04,07,19,27,57,4,14,098
1460014646,2016,04,07,15,37,26,4,14,098
1460031744,2016,04,07,20,22,24,4,14,098
1460029888,2016,04,07,19,51,28,4,14,098
1460027187,2016,04,07,19,06,27,4,14,098
1460029706,2016,04,07,19,48,26,4,14,098
1460028442,2016,04,07,19,27,22,4,14,098
1460030207,2016,04,07,19,56,47,4,14,098
1460029262,2016,04,07,19,41,02,4,14,098
1460024717,2016,04,07,18,25,17,4,14,098
1460025228,2016,04,07,18,33,48,4,14,098
1460030792,2016,04,07,20,06,32,4,14,098
1460030474,2016,04,07,20,01,14,4,14,098
1460029032,2016,04,07,19,37,12,4,14,098
1460029751,2016,04,07,19,49,11,4,14,098
1460027873,2016,04,07,19,17,53,4,14,098
1460030105,2016,04,07,19,55,05,4,14,098
1460029840,2016,04,07,19,50,40,4,14,098
1460031529,2016,04,07,20,18,49,4,14,098
1460030708,2016,04,07,20,05,08,4,14,098
1460030477,2016,04,07,20,01,17,4,14,098
1460027122,2016,04,07,19,05,22,4,14,098
1460032978,2016,04,07,20,42,58,4,14,098
1460030857,2016,04,07,20,07,37,4,14,098
1460033495,2016,04,07,20,51,35,4,14,098
1460033718,2016,04,07,20,55,18,4,14,098
1460029955,2016,04,07,19,52,35,4,14,098
1460029426,2016,04,07,19,43,46,4,14,098
1460028241,2016,04,07,19,24,01,4,14,098
1460028184,2016,04,07,19,23,04,4,14,098
1460034814,2016,04,07,21,13,34,4,14,098
1460031838,2016,04,07,20,23,58,4,14,098
1460038203,2016,04,07,22,10,03,4,14,098
1460026634,2016,04,07,18,57,14,4,14,098
1460030979,2016,04,07,20,09,39,4,14,098
1460031229,2016,04,07,20,13,49,4,14,098
1460032962,2016,04,07,20,42,42,4,14,098
1460029717,2016,04,07,19,48,37,4,14,098
1460030429,2016,04,07,20,00,29,4,14,098
1460035100,2016,04,07,21,18,20,4,14,098
1460032238,2016,04,07,20,30,38,4,14,098
1460038374,2016,04,07,22,12,54,4,14,098
1460033559,2016,04,07,20,52,39,4,14,098
1460035162,2016,04,07,21,19,22,4,14,098
1460036269,2016,04,07,21,37,49,4,14,098
1460022872,2016,04,07,17,54,32,4,14,098
1460038448,2016,04,07,22,14,08,4,14,098
1460033292,2016,04,07,20,48,12,4,14,098
1460033138,2016,04,07,20,45,38,4,14,098
1460031658,2016,04,07,20,20,58,4,14,098
1460033168,2016,04,07,20,46,08,4,14,098
1460036122,2016,04,07,21,35,22,4,14,098
1460039553,2016,04,07,22,32,33,4,14,098
1460035179,2016,04,07,21,19,39,4,14,098
1460034218,2016,04,07,21,03,38,4,14,098
1460037507,2016,04,07,21,58,27,4,14,098
1460034710,2016,04,07,21,11,50,4,14,098
1460039700,2016,04,07,22,35,00,4,14,098
1460034743,2016,04,07,21,12,23,4,14,098
1460030917,2016,04,07,20,08,37,4,14,098
1460034916,2016,04,07,21,15,16,4,14,098
1460035489,2016,04,07,21,24,49,4,14,098
1460043759,2016,04,07,23,42,39,4,14,098
1460035356,2016,04,07,21,22,36,4,14,098
1460035965,2016,04,07,21,32,45,4,14,098
1460038832,2016,04,07,22,20,32,4,14,098
1460046062,2016,04,08,00,21,02,5,14,099
1460036121,2016,04,07,21,35,21,4,14,098
1460041385,2016,04,07,23,03,05,4,14,098
1460037453,2016,04,07,21,57,33,4,14,098
1460036107,2016,04,07,21,35,07,4,14,098
1460031653,2016,04,07,20,20,53,4,14,098
1460035881,2016,04,07,21,31,21,4,14,098
1460040808,2016,04,07,22,53,28,4,14,098
1460043731,2016,04,07,23,42,11,4,14,098
1460025969,2016,04,07,18,46,09,4,14,098
1460042679,2016,04,07,23,24,39,4,14,098
1460026093,2016,04,07,18,48,13,4,14,098
1460034672,2016,04,07,21,11,12,4,14,098
1460040349,2016,04,07,22,45,49,4,14,098
1460026586,2016,04,07,18,56,26,4,14,098
1460039785,2016,04,07,22,36,25,4,14,098
1460042298,2016,04,07,23,18,18,4,14,098
1460044759,2016,04,07,23,59,19,4,14,098
1460043238,2016,04,07,23,33,58,4,14,098
1460028250,2016,04,07,19,24,10,4,14,098
1460045466,2016,04,08,00,11,06,5,14,099
1460042011,2016,04,07,23,13,31,4,14,098
1460067529,2016,04,08,06,18,49,5,14,099
1460036081,2016,04,07,21,34,41,4,14,098
1460040866,2016,04,07,22,54,26,4,14,098
1460044143,2016,04,07,23,49,03,4,14,098
1460036804,2016,04,07,21,46,44,4,14,098
1460035698,2016,04,07,21,28,18,4,14,098
1460037525,2016,04,07,21,58,45,4,14,098
1460056290,2016,04,08,03,11,30,5,14,099
1460064969,2016,04,08,05,36,09,5,14,099
1460030342,2016,04,07,19,59,02,4,14,098
1460074325,2016,04,08,08,12,05,5,14,099
1460047320,2016,04,08,00,42,00,5,14,099
1460048963,2016,04,08,01,09,23,5,14,099
1460042402,2016,04,07,23,20,02,4,14,098
1460047972,2016,04,08,00,52,52,5,14,099
1460073870,2016,04,08,08,04,30,5,14,099
1460065973,2016,04,08,05,52,53,5,14,099
1460072608,2016,04,08,07,43,28,5,14,099
1460040127,2016,04,07,22,42,07,4,14,098
1460032345,2016,04,07,20,32,25,4,14,098
1460071774,2016,04,08,07,29,34,5,14,099
1460071138,2016,04,08,07,18,58,5,14,099
1460070761,2016,04,08,07,12,41,5,14,099
1460073872,2016,04,08,08,04,32,5,14,099
1460072026,2016,04,08,07,33,46,5,14,099
1460077607,2016,04,08,09,06,47,5,14,099
1460078567,2016,04,08,09,22,47,5,14,099
1460074568,2016,04,08,08,16,08,5,14,099
1460080003,2016,04,08,09,46,43,5,14,099
1460078792,2016,04,08,09,26,32,5,14,099
1460052259,2016,04,08,02,04,19,5,14,099
1460034752,2016,04,07,21,12,32,4,14,098
1460074088,2016,04,08,08,08,08,5,14,099
1460072580,2016,04,08,07,43,00,5,14,099
1460078609,2016,04,08,09,23,29,5,14,099
1460072154,2016,04,08,07,35,54,5,14,099
1460075075,2016,04,08,08,24,35,5,14,099
1460075259,2016,04,08,08,27,39,5,14,099
1460077013,2016,04,08,08,56,53,5,14,099
1460073139,2016,04,08,07,52,19,5,14,099
1460080729,2016,04,08,09,58,49,5,14,099
1460076185,2016,04,08,08,43,05,5,14,099
1460077245,2016,04,08,09,00,45,5,14,099
1460076108,2016,04,08,08,41,48,5,14,099
1460036229,2016,04,07,21,37,09,4,14,098
1460072890,2016,04,08,07,48,10,5,14,099
1460076144,2016,04,08,08,42,24,5,14,099
1460074546,2016,04,08,08,15,46,5,14,099
1460082448,2016,04,08,10,27,28,5,14,099
1460067874,2016,04,08,06,24,34,5,14,099
1460070452,2016,04,08,07,07,32,5,14,099
1460075652,2016,04,08,08,34,12,5,14,099
1460076566,2016,04,08,08,49,26,5,14,099
1460078611,2016,04,08,09,23,31,5,14,099
1460080738,2016,04,08,09,58,58,5,14,099
1460082469,2016,04,08,10,27,49,5,14,099
1460083165,2016,04,08,10,39,25,5,14,099
1460078577,2016,04,08,09,22,57,5,14,099
1460080147,2016,04,08,09,49,07,5,14,099
1460075989,2016,04,08,08,39,49,5,14,099
1460080807,2016,04,08,10,00,07,5,14,099
1460080294,2016,04,08,09,51,34,5,14,099
1460079512,2016,04,08,09,38,32,5,14,099
1460079527,2016,04,08,09,38,47,5,14,099
1460080593,2016,04,08,09,56,33,5,14,099
1460077432,2016,04,08,09,03,52,5,14,099
1460078562,2016,04,08,09,22,42,5,14,099
1460074928,2016,04,08,08,22,08,5,14,099
1460078598,2016,04,08,09,23,18,5,14,099
1460076905,2016,04,08,08,55,05,5,14,099
1460077349,2016,04,08,09,02,29,5,14,099
1460084988,2016,04,08,11,09,48,5,14,099
1460078456,2016,04,08,09,20,56,5,14,099
1460079287,2016,04,08,09,34,47,5,14,099
1460079035,2016,04,08,09,30,35,5,14,099
1460086913,2016,04,08,11,41,53,5,14,099
1460044626,2016,04,07,23,57,06,4,14,098
1460080581,2016,04,08,09,56,21,5,14,099
1460088555,2016,04,08,12,09,15,5,14,099
1460080722,2016,04,08,09,58,42,5,14,099
1460081175,2016,04,08,10,06,15,5,14,099
1460088217,2016,04,08,12,03,37,5,14,099
1460087858,2016,04,08,11,57,38,5,14,099
1460080724,2016,04,08,09,58,44,5,14,099
1460084643,2016,04,08,11,04,03,5,14,099
1460088213,2016,04,08,12,03,33,5,14,099
1460081153,2016,04,08,10,05,53,5,14,099
1460084894,2016,04,08,11,08,14,5,14,099
1460085156,2016,04,08,11,12,36,5,14,099
1460078409,2016,04,08,09,20,09,5,14,099
1460085147,2016,04,08,11,12,27,5,14,099
1460078430,2016,04,08,09,20,30,5,14,099
1460083964,2016,04,08,10,52,44,5,14,099
1460084542,2016,04,08,11,02,22,5,14,099
1460082264,2016,04,08,10,24,24,5,14,099
1460081326,2016,04,08,10,08,46,5,14,099
1460084781,2016,04,08,11,06,21,5,14,099
1460088924,2016,04,08,12,15,24,5,14,099
1460090645,2016,04,08,12,44,05,5,14,099
1460084132,2016,04,08,10,55,32,5,14,099
1460084300,2016,04,08,10,58,20,5,14,099
1460084882,2016,04,08,11,08,02,5,14,099
1460088352,2016,04,08,12,05,52,5,14,099
1460087195,2016,04,08,11,46,35,5,14,099
1460085738,2016,04,08,11,22,18,5,14,099
1460092970,2016,04,08,13,22,50,5,14,099
1460093744,2016,04,08,13,35,44,5,14,099
1460085301,2016,04,08,11,15,01,5,14,099
1460086736,2016,04,08,11,38,56,5,14,099
1460093587,2016,04,08,13,33,07,5,14,099
1460086227,2016,04,08,11,30,27,5,14,099
1460086409,2016,04,08,11,33,29,5,14,099
1460074000,2016,04,08,08,06,40,5,14,099
1460074222,2016,04,08,08,10,22,5,14,099
1460089690,2016,04,08,12,28,10,5,14,099
1460090844,2016,04,08,12,47,24,5,14,099
1460089057,2016,04,08,12,17,37,5,14,099
1460092693,2016,04,08,13,18,13,5,14,099
1460076268,2016,04,08,08,44,28,5,14,099
1460090901,2016,04,08,12,48,21,5,14,099
1460084893,2016,04,08,11,08,13,5,14,099
1460088122,2016,04,08,12,02,02,5,14,099
1460086793,2016,04,08,11,39,53,5,14,099
1460088210,2016,04,08,12,03,30,5,14,099
1460092936,2016,04,08,13,22,16,5,14,099
1460096995,2016,04,08,14,29,55,5,14,099
1460089204,2016,04,08,12,20,04,5,14,099
1460097550,2016,04,08,14,39,10,5,14,099
1460093554,2016,04,08,13,32,34,5,14,099
1460087377,2016,04,08,11,49,37,5,14,099
1460096513,2016,04,08,14,21,53,5,14,099
1460091837,2016,04,08,13,03,57,5,14,099
1460092754,2016,04,08,13,19,14,5,14,099
1460092540,2016,04,08,13,15,40,5,14,099
1460085967,2016,04,08,11,26,07,5,14,099
1460078662,2016,04,08,09,24,22,5,14,099
1460097879,2016,04,08,14,44,39,5,14,099
1460090653,2016,04,08,12,44,13,5,14,099
1460098624,2016,04,08,14,57,04,5,14,099
1460093490,2016,04,08,13,31,30,5,14,099
1460090813,2016,04,08,12,46,53,5,14,099
1460090760,2016,04,08,12,46,00,5,14,099
1460094777,2016,04,08,13,52,57,5,14,099
1460094904,2016,04,08,13,55,04,5,14,099
1460090579,2016,04,08,12,42,59,5,14,099
1460092234,2016,04,08,13,10,34,5,14,099
1460091262,2016,04,08,12,54,22,5,14,099
1460090554,2016,04,08,12,42,34,5,14,099
1460094743,2016,04,08,13,52,23,5,14,099
1460090511,2016,04,08,12,41,51,5,14,099
1460094058,2016,04,08,13,40,58,5,14,099
1460090823,2016,04,08,12,47,03,5,14,099
1460101863,2016,04,08,15,51,03,5,14,099
1460093600,2016,04,08,13,33,20,5,14,099
1460097026,2016,04,08,14,30,26,5,14,099
1460101288,2016,04,08,15,41,28,5,14,099
1460097809,2016,04,08,14,43,29,5,14,099
1460093431,2016,04,08,13,30,31,5,14,099
1460093359,2016,04,08,13,29,19,5,14,099
1460095455,2016,04,08,14,04,15,5,14,099
1460092339,2016,04,08,13,12,19,5,14,099
1460101009,2016,04,08,15,36,49,5,14,099
1460095620,2016,04,08,14,07,00,5,14,099
1460098441,2016,04,08,14,54,01,5,14,099
1460097581,2016,04,08,14,39,41,5,14,099
1460095154,2016,04,08,13,59,14,5,14,099
1460097005,2016,04,08,14,30,05,5,14,099
1460103273,2016,04,08,16,14,33,5,14,099
1460096904,2016,04,08,14,28,24,5,14,099
1460096076,2016,04,08,14,14,36,5,14,099
1460101029,2016,04,08,15,37,09,5,14,099
1460095429,2016,04,08,14,03,49,5,14,099
1460104784,2016,04,08,16,39,44,5,14,099
1460099832,2016,04,08,15,17,12,5,14,099
1460105513,2016,04,08,16,51,53,5,14,099
1460105194,2016,04,08,16,46,34,5,14,099
1460099312,2016,04,08,15,08,32,5,14,099
1460097965,2016,04,08,14,46,05,5,14,099
1460100508,2016,04,08,15,28,28,5,14,099
1460084222,2016,04,08,10,57,02,5,14,099
1460098210,2016,04,08,14,50,10,5,14,099
1460104338,2016,04,08,16,32,18,5,14,099
1460101977,2016,04,08,15,52,57,5,14,099
1460098880,2016,04,08,15,01,20,5,14,099
1460097955,2016,04,08,14,45,55,5,14,099
1460100724,2016,04,08,15,32,04,5,14,099
1460102713,2016,04,08,16,05,13,5,14,099
1460098595,2016,04,08,14,56,35,5,14,099
1460099491,2016,04,08,15,11,31,5,14,099
1460099430,2016,04,08,15,10,30,5,14,099
1460102636,2016,04,08,16,03,56,5,14,099
1460107491,2016,04,08,17,24,51,5,14,099
1460103216,2016,04,08,16,13,36,5,14,099
1460088992,2016,04,08,12,16,32,5,14,099
1460101342,2016,04,08,15,42,22,5,14,099
1460101794,2016,04,08,15,49,54,5,14,099
1460104460,2016,04,08,16,34,20,5,14,099
1460100240,2016,04,08,15,24,00,5,14,099
1460090612,2016,04,08,12,43,32,5,14,099
1460107714,2016,04,08,17,28,34,5,14,099
1460104739,2016,04,08,16,38,59,5,14,099
1460102109,2016,04,08,15,55,09,5,14,099
1460102151,2016,04,08,15,55,51,5,14,099
1460102343,2016,04,08,15,59,03,5,14,099
1460090780,2016,04,08,12,46,20,5,14,099
1460105177,2016,04,08,16,46,17,5,14,099
1460099983,2016,04,08,15,19,43,5,14,099
1460110465,2016,04,08,18,14,25,5,14,099
1460103728,2016,04,08,16,22,08,5,14,099
1460105581,2016,04,08,16,53,01,5,14,099
1460103864,2016,04,08,16,24,24,5,14,099
1460106647,2016,04,08,17,10,47,5,14,099
1460105482,2016,04,08,16,51,22,5,14,099
1460109480,2016,04,08,17,58,00,5,14,099
1460104733,2016,04,08,16,38,53,5,14,099
1460103226,2016,04,08,16,13,46,5,14,099
1460110297,2016,04,08,18,11,37,5,14,099
1460105286,2016,04,08,16,48,06,5,14,099
1460104949,2016,04,08,16,42,29,5,14,099
1460109211,2016,04,08,17,53,31,5,14,099
1460106464,2016,04,08,17,07,44,5,14,099
1460104423,2016,04,08,16,33,43,5,14,099
1460108097,2016,04,08,17,34,57,5,14,099
1460106599,2016,04,08,17,09,59,5,14,099
1460108268,2016,04,08,17,37,48,5,14,099
1460111143,2016,04,08,18,25,43,5,14,099
1460097116,2016,04,08,14,31,56,5,14,099
1460108408,2016,04,08,17,40,08,5,14,099
1460107131,2016,04,08,17,18,51,5,14,099
1460110067,2016,04,08,18,07,47,5,14,099
1460109292,2016,04,08,17,54,52,5,14,099
1460106016,2016,04,08,17,00,16,5,14,099
1460108413,2016,04,08,17,40,13,5,14,099
1460107372,2016,04,08,17,22,52,5,14,099
1460111639,2016,04,08,18,33,59,5,14,099
1460108537,2016,04,08,17,42,17,5,14,099
1460112563,2016,04,08,18,49,23,5,14,099
1460108427,2016,04,08,17,40,27,5,14,099
1460112910,2016,04,08,18,55,10,5,14,099
1460107522,2016,04,08,17,25,22,5,14,099
1460108792,2016,04,08,17,46,32,5,14,099
1460107990,2016,04,08,17,33,10,5,14,099
1460098004,2016,04,08,14,46,44,5,14,099
1460108390,2016,04,08,17,39,50,5,14,099
1460112450,2016,04,08,18,47,30,5,14,099
1460110326,2016,04,08,18,12,06,5,14,099
1460111787,2016,04,08,18,36,27,5,14,099
1460108589,2016,04,08,17,43,09,5,14,099
1460113249,2016,04,08,19,00,49,5,14,099
1460115654,2016,04,08,19,40,54,5,14,099
1460113855,2016,04,08,19,10,55,5,14,099
1460109254,2016,04,08,17,54,14,5,14,099
1460111533,2016,04,08,18,32,13,5,14,099
1460108511,2016,04,08,17,41,51,5,14,099
1460110847,2016,04,08,18,20,47,5,14,099
1460099965,2016,04,08,15,19,25,5,14,099
1460110888,2016,04,08,18,21,28,5,14,099
1460116231,2016,04,08,19,50,31,5,14,099
1460104008,2016,04,08,16,26,48,5,14,099
1460115432,2016,04,08,19,37,12,5,14,099
1460111017,2016,04,08,18,23,37,5,14,099
1460112233,2016,04,08,18,43,53,5,14,099
1460113589,2016,04,08,19,06,29,5,14,099
1460117819,2016,04,08,20,16,59,5,14,099
1460114567,2016,04,08,19,22,47,5,14,099
1460115586,2016,04,08,19,39,46,5,14,099
1460113673,2016,04,08,19,07,53,5,14,099
1460110689,2016,04,08,18,18,09,5,14,099
1460104308,2016,04,08,16,31,48,5,14,099
1460111977,2016,04,08,18,39,37,5,14,099
1460118834,2016,04,08,20,33,54,5,14,099
1460115843,2016,04,08,19,44,03,5,14,099
1460117483,2016,04,08,20,11,23,5,14,099
1460114333,2016,04,08,19,18,53,5,14,099
1460119331,2016,04,08,20,42,11,5,14,099
1460119688,2016,04,08,20,48,08,5,14,099
1460114793,2016,04,08,19,26,33,5,14,099
1460115581,2016,04,08,19,39,41,5,14,099
1460121618,2016,04,08,21,20,18,5,14,099
1460118599,2016,04,08,20,29,59,5,14,099
1460115985,2016,04,08,19,46,25,5,14,099
1460120599,2016,04,08,21,03,19,5,14,099
1460115062,2016,04,08,19,31,02,5,14,099
