Y,m,d,H,w,M
2015,06,10,00,3,5
2015,06,10,02,3,4
2015,06,10,03,3,3
2015,06,10,04,3,1
2015,06,10,05,3,3
2015,06,10,06,3,4
2015,06,10,07,3,16
2015,06,10,08,3,19
2015,06,10,09,3,12
2015,06,10,10,3,14
2015,06,10,11,3,11
2015,06,10,12,3,9
2015,06,10,13,3,12
2015,06,10,14,3,6
2015,06,10,15,3,19
2015,06,10,16,3,12
2015,06,10,17,3,9
2015,06,10,18,3,14
2015,06,10,19,3,20
2015,06,10,20,3,16
2015,06,10,21,3,14
2015,06,10,22,3,11
2015,06,10,23,3,7
2015,06,11,00,4,6
2015,06,11,01,4,5
2015,06,11,02,4,5
2015,06,11,03,4,5
2015,06,11,04,4,1
2015,06,11,05,4,1
2015,06,11,06,4,6
2015,06,11,07,4,10
2015,06,11,08,4,14
2015,06,11,09,4,19
2015,06,11,10,4,16
2015,06,11,11,4,13
2015,06,11,12,4,11
2015,06,11,13,4,8
2015,06,11,14,4,4
2015,06,11,15,4,7
2015,06,11,16,4,18
2015,06,11,17,4,13
2015,06,11,18,4,19
2015,06,11,19,4,15
2015,06,11,20,4,20
2015,06,11,21,4,13
2015,06,11,22,4,15
2015,06,11,23,4,4
2015,06,12,00,5,4
2015,06,12,01,5,4
2015,06,12,02,5,1
2015,06,12,03,5,4
2015,06,12,04,5,2
2015,06,12,05,5,3
2015,06,12,06,5,5
2015,06,12,07,5,11
2015,06,12,08,5,17
2015,06,12,09,5,19
2015,06,12,10,5,10
2015,06,12,11,5,15
2015,06,12,12,5,13
2015,06,12,13,5,12
2015,06,12,14,5,15
2015,06,12,15,5,19
2015,06,12,16,5,8
2015,06,12,17,5,14
2015,06,12,18,5,18
2015,06,12,19,5,15
2015,06,12,20,5,21
2015,06,12,21,5,26
2015,06,12,22,5,18
2015,06,12,23,5,11
2015,06,13,00,6,8
2015,06,13,01,6,9
2015,06,13,02,6,6
2015,06,13,03,6,2
2015,06,13,04,6,2
2015,06,13,05,6,3
2015,06,13,06,6,1
2015,06,13,07,6,10
2015,06,13,08,6,10
2015,06,13,09,6,14
2015,06,13,10,6,15
2015,06,13,11,6,17
2015,06,13,12,6,10
2015,06,13,13,6,24
2015,06,13,14,6,16
2015,06,13,15,6,5
2015,06,13,16,6,21
2015,06,13,17,6,17
2015,06,13,18,6,7
2015,06,13,19,6,12
2015,06,13,20,6,23
2015,06,13,21,6,13
2015,06,13,22,6,13
2015,06,13,23,6,9
2015,06,14,00,0,11
2015,06,14,01,0,12
2015,06,14,02,0,3
2015,06,14,03,0,3
2015,06,14,04,0,1
2015,06,14,05,0,1
2015,06,14,07,0,3
2015,06,14,08,0,10
2015,06,14,09,0,9
2015,06,14,10,0,10
2015,06,14,11,0,8
2015,06,14,12,0,11
2015,06,14,13,0,5
2015,06,14,14,0,11
2015,06,14,15,0,8
2015,06,14,16,0,11
2015,06,14,17,0,14
2015,06,14,18,0,13
2015,06,14,19,0,10
2015,06,14,20,0,22
2015,06,14,21,0,16
2015,06,14,22,0,12
2015,06,14,23,0,12
2015,06,15,00,1,14
2015,06,15,01,1,7
2015,06,15,02,1,3
2015,06,15,04,1,1
2015,06,15,05,1,3
2015,06,15,06,1,3
2015,06,15,07,1,12
2015,06,15,08,1,25
2015,06,15,09,1,30
2015,06,15,10,1,20
2015,06,15,11,1,8
2015,06,15,12,1,11
2015,06,15,13,1,10
2015,06,15,14,1,12
2015,06,15,15,1,14
2015,06,15,16,1,7
2015,06,15,17,1,6
2015,06,15,18,1,26
2015,06,15,19,1,20
2015,06,15,20,1,26
2015,06,15,21,1,15
2015,06,15,22,1,15
2015,06,15,23,1,12
2015,06,16,00,2,9
2015,06,16,01,2,4
2015,06,16,02,2,2
2015,06,16,03,2,2
2015,06,16,05,2,2
2015,06,16,06,2,1
2015,06,16,07,2,10
2015,06,16,08,2,19
2015,06,16,09,2,9
2015,06,16,10,2,6
2015,06,16,11,2,12
2015,06,16,12,2,15
2015,06,16,13,2,22
2015,06,16,14,2,13
2015,06,16,15,2,18
2015,06,16,16,2,7
2015,06,16,17,2,9
2015,06,16,18,2,19
2015,06,16,19,2,15
2015,06,16,20,2,12
2015,06,16,21,2,22
2015,06,16,22,2,25
2015,06,16,23,2,14
2015,06,17,00,3,7
2015,06,17,01,3,2
2015,06,17,02,3,1
2015,06,17,03,3,1
2015,06,17,04,3,5
2015,06,17,05,3,1
2015,06,17,06,3,1
2015,06,17,07,3,14
2015,06,17,08,3,18
2015,06,17,09,3,21
2015,06,17,10,3,18
2015,06,17,11,3,11
2015,06,17,12,3,8
2015,06,17,13,3,13
2015,06,17,14,3,20
2015,06,17,15,3,14
2015,06,17,16,3,10
2015,06,17,17,3,13
2015,06,17,18,3,12
2015,06,17,19,3,21
2015,06,17,20,3,20
2015,06,17,21,3,19
2015,06,17,22,3,13
2015,06,17,23,3,11
2015,06,18,00,4,9
2015,06,18,01,4,9
2015,06,18,02,4,4
2015,06,18,04,4,3
2015,06,18,05,4,4
2015,06,18,06,4,4
2015,06,18,07,4,10
2015,06,18,08,4,18
2015,06,18,09,4,18
2015,06,18,10,4,12
2015,06,18,11,4,14
2015,06,18,12,4,19
2015,06,18,13,4,11
2015,06,18,14,4,11
2015,06,18,15,4,15
2015,06,18,16,4,11
2015,06,18,17,4,17
2015,06,18,18,4,25
2015,06,18,19,4,28
2015,06,18,20,4,18
2015,06,18,21,4,15
2015,06,18,22,4,26
2015,06,18,23,4,13
2015,06,19,00,5,4
2015,06,19,01,5,1
2015,06,19,02,5,9
2015,06,19,03,5,3
2015,06,19,05,5,2
2015,06,19,06,5,8
2015,06,19,07,5,13
2015,06,19,08,5,13
2015,06,19,09,5,15
2015,06,19,10,5,10
2015,06,19,11,5,11
2015,06,19,12,5,13
2015,06,19,13,5,14
2015,06,19,14,5,22
2015,06,19,15,5,19
2015,06,19,16,5,17
2015,06,19,17,5,28
2015,06,19,18,5,18
2015,06,19,19,5,24
2015,06,19,20,5,21
2015,06,19,21,5,19
2015,06,19,22,5,13
2015,06,19,23,5,12
2015,06,20,00,6,13
2015,06,20,01,6,14
2015,06,20,02,6,6
2015,06,20,03,6,6
2015,06,20,04,6,2
2015,06,20,05,6,2
2015,06,20,06,6,7
2015,06,20,07,6,7
2015,06,20,08,6,10
2015,06,20,09,6,12
2015,06,20,10,6,13
2015,06,20,11,6,6
2015,06,20,12,6,5
2015,06,20,13,6,12
2015,06,20,14,6,7
2015,06,20,15,6,5
2015,06,20,16,6,11
2015,06,20,17,6,4
2015,06,20,18,6,4
2015,06,20,19,6,8
2015,06,20,20,6,7
2015,06,20,21,6,11
2015,06,20,22,6,7
2015,06,20,23,6,8
2015,06,21,00,0,5
2015,06,21,01,0,6
2015,06,21,02,0,3
2015,06,21,03,0,3
2015,06,21,04,0,1
2015,06,21,05,0,3
2015,06,21,07,0,2
2015,06,21,08,0,8
2015,06,21,09,0,12
2015,06,21,10,0,9
2015,06,21,11,0,9
2015,06,21,12,0,8
2015,06,21,13,0,3
2015,06,21,14,0,12
2015,06,21,15,0,6
2015,06,21,16,0,11
2015,06,21,17,0,11
2015,06,21,18,0,7
2015,06,21,19,0,7
2015,06,21,20,0,10
2015,06,21,21,0,6
2015,06,21,22,0,17
2015,06,21,23,0,6
2015,06,22,00,1,4
2015,06,22,01,1,4
2015,06,22,02,1,2
2015,06,22,03,1,1
2015,06,22,04,1,1
2015,06,22,07,1,5
2015,06,22,08,1,14
2015,06,22,09,1,12
2015,06,22,10,1,6
2015,06,22,11,1,9
2015,06,22,12,1,9
2015,06,22,13,1,14
2015,06,22,14,1,11
2015,06,22,15,1,9
2015,06,22,16,1,13
2015,06,22,17,1,10
2015,06,22,18,1,14
2015,06,22,19,1,12
2015,06,22,20,1,11
2015,06,22,21,1,18
2015,06,22,22,1,12
2015,06,22,23,1,6
2015,06,23,00,2,9
2015,06,23,01,2,3
2015,06,23,02,2,4
2015,06,23,03,2,2
2015,06,23,04,2,2
2015,06,23,05,2,1
2015,06,23,06,2,1
2015,06,23,07,2,7
2015,06,23,08,2,19
2015,06,23,09,2,12
2015,06,23,10,2,20
2015,06,23,11,2,7
2015,06,23,12,2,10
2015,06,23,13,2,10
2015,06,23,14,2,6
2015,06,23,15,2,10
2015,06,23,16,2,16
2015,06,23,17,2,16
2015,06,23,18,2,28
2015,06,23,19,2,26
2015,06,23,20,2,19
2015,06,23,21,2,15
2015,06,23,22,2,12
2015,06,23,23,2,18
2015,06,24,00,3,6
2015,06,24,01,3,7
2015,06,24,03,3,1
2015,06,24,04,3,1
2015,06,24,05,3,1
2015,06,24,07,3,11
2015,06,24,08,3,17
2015,06,24,09,3,13
2015,06,24,10,3,7
2015,06,24,11,3,9
2015,06,24,12,3,11
2015,06,24,13,3,6
2015,06,24,14,3,10
2015,06,24,15,3,12
2015,06,24,16,3,17
2015,06,24,17,3,14
2015,06,24,18,3,19
2015,06,24,19,3,26
2015,06,24,20,3,19
2015,06,24,21,3,26
2015,06,24,22,3,17
2015,06,24,23,3,12
2015,06,25,00,4,3
2015,06,25,01,4,3
2015,06,25,02,4,1
2015,06,25,03,4,2
2015,06,25,05,4,4
2015,06,25,06,4,1
2015,06,25,07,4,10
2015,06,25,08,4,20
2015,06,25,09,4,14
2015,06,25,10,4,11
2015,06,25,11,4,5
2015,06,25,12,4,10
2015,06,25,13,4,11
2015,06,25,14,4,14
2015,06,25,15,4,14
2015,06,25,16,4,20
2015,06,25,17,4,11
2015,06,25,18,4,26
2015,06,25,19,4,19
2015,06,25,20,4,20
2015,06,25,21,4,18
2015,06,25,22,4,13
2015,06,25,23,4,9
2015,06,26,00,5,7
2015,06,26,01,5,10
2015,06,26,02,5,5
2015,06,26,04,5,1
2015,06,26,06,5,3
2015,06,26,07,5,11
2015,06,26,08,5,14
2015,06,26,09,5,12
2015,06,26,10,5,11
2015,06,26,11,5,28
2015,06,26,12,5,9
2015,06,26,13,5,13
2015,06,26,14,5,15
2015,06,26,15,5,18
2015,06,26,16,5,19
2015,06,26,17,5,23
2015,06,26,18,5,22
2015,06,26,19,5,8
2015,06,26,20,5,14
2015,06,26,21,5,22
2015,06,26,22,5,15
2015,06,26,23,5,11
2015,06,27,00,6,9
2015,06,27,01,6,3
2015,06,27,02,6,2
2015,06,27,05,6,4
2015,06,27,06,6,3
2015,06,27,07,6,3
2015,06,27,08,6,23
2015,06,27,09,6,13
2015,06,27,10,6,26
2015,06,27,11,6,15
2015,06,27,12,6,11
2015,06,27,13,6,17
2015,06,27,14,6,15
2015,06,27,15,6,17
2015,06,27,16,6,17
2015,06,27,17,6,20
2015,06,27,18,6,16
2015,06,27,19,6,25
2015,06,27,20,6,11
2015,06,27,21,6,21
2015,06,27,22,6,15
2015,06,27,23,6,4
2015,06,28,00,0,8
2015,06,28,01,0,11
2015,06,28,02,0,6
2015,06,28,03,0,5
2015,06,28,04,0,2
2015,06,28,05,0,1
2015,06,28,06,0,2
2015,06,28,07,0,5
2015,06,28,08,0,15
2015,06,28,09,0,15
2015,06,28,10,0,10
2015,06,28,11,0,5
2015,06,28,12,0,6
2015,06,28,13,0,5
2015,06,28,14,0,11
2015,06,28,15,0,22
2015,06,28,16,0,16
2015,06,28,17,0,7
2015,06,28,18,0,13
2015,06,28,19,0,26
2015,06,28,20,0,11
2015,06,28,21,0,12
2015,06,28,22,0,11
2015,06,28,23,0,8
2015,06,29,00,1,6
2015,06,29,01,1,1
2015,06,29,02,1,2
2015,06,29,03,1,5
2015,06,29,04,1,1
2015,06,29,05,1,2
2015,06,29,06,1,1
2015,06,29,07,1,8
2015,06,29,08,1,25
2015,06,29,09,1,15
2015,06,29,10,1,12
2015,06,29,11,1,16
2015,06,29,12,1,9
2015,06,29,13,1,16
2015,06,29,14,1,14
2015,06,29,15,1,10
2015,06,29,16,1,18
2015,06,29,17,1,12
2015,06,29,18,1,21
2015,06,29,19,1,13
2015,06,29,20,1,14
2015,06,29,21,1,25
2015,06,29,22,1,10
2015,06,29,23,1,8
2015,06,30,00,2,11
2015,06,30,01,2,5
2015,06,30,02,2,6
2015,06,30,03,2,2
2015,06,30,04,2,1
2015,06,30,05,2,1
2015,06,30,06,2,6
2015,06,30,07,2,8
2015,06,30,08,2,30
2015,06,30,09,2,15
2015,06,30,10,2,20
2015,06,30,11,2,14
2015,06,30,12,2,13
2015,06,30,13,2,10
2015,06,30,14,2,19
2015,06,30,15,2,17
2015,06,30,16,2,14
2015,06,30,17,2,18
2015,06,30,18,2,16
2015,06,30,19,2,17
2015,06,30,20,2,14
2015,06,30,21,2,15
2015,06,30,22,2,22
2015,06,30,23,2,13
2015,07,01,00,3,9
2015,07,01,01,3,5
2015,07,01,02,3,4
2015,07,01,03,3,4
2015,07,01,06,3,3
2015,07,01,07,3,12
2015,07,01,08,3,17
2015,07,01,09,3,30
2015,07,01,10,3,19
2015,07,01,11,3,23
2015,07,01,12,3,13
2015,07,01,13,3,19
2015,07,01,14,3,16
2015,07,01,15,3,13
2015,07,01,16,3,18
2015,07,01,17,3,15
2015,07,01,18,3,16
2015,07,01,19,3,16
2015,07,01,20,3,13
2015,07,01,21,3,24
2015,07,01,22,3,13
2015,07,01,23,3,10
2015,07,02,00,4,4
2015,07,02,01,4,1
2015,07,02,02,4,3
2015,07,02,03,4,3
2015,07,02,04,4,1
2015,07,02,05,4,2
2015,07,02,06,4,2
2015,07,02,07,4,18
2015,07,02,08,4,18
2015,07,02,09,4,14
2015,07,02,10,4,9
2015,07,02,11,4,6
2015,07,02,12,4,10
2015,07,02,13,4,6
2015,07,02,14,4,5
2015,07,02,15,4,7
2015,07,02,16,4,7
2015,07,02,17,4,6
2015,07,02,18,4,8
2015,07,02,19,4,2
2015,07,02,20,4,1
2015,07,02,21,4,2
2015,07,02,22,4,7
2015,07,02,23,4,7
2015,07,03,00,5,3
2015,07,03,01,5,3
2015,07,03,02,5,5
2015,07,03,03,5,1
2015,07,03,06,5,1
2015,07,03,07,5,10
2015,07,03,08,5,21
2015,07,03,09,5,9
2015,07,03,10,5,19
2015,07,03,11,5,8
2015,07,03,12,5,12
2015,07,03,13,5,7
2015,07,03,14,5,19
2015,07,03,15,5,18
2015,07,03,16,5,12
2015,07,03,17,5,6
2015,07,03,18,5,3
2015,07,03,19,5,2
2015,07,03,20,5,1
2015,07,04,02,6,2
2015,07,04,07,6,3
2015,07,04,08,6,3
2015,07,04,09,6,3
2015,07,04,10,6,3
2015,07,04,11,6,3
2015,07,04,12,6,3
2015,07,04,13,6,9
2015,07,04,14,6,1
2015,07,04,17,6,5
2015,07,04,18,6,7
2015,07,04,20,6,2
2015,07,04,23,6,1
2015,07,05,02,0,2
2015,07,05,03,0,1
2015,07,05,06,0,2
2015,07,05,07,0,1
2015,07,05,08,0,6
2015,07,05,09,0,4
2015,07,05,10,0,9
2015,07,05,11,0,10
2015,07,05,12,0,6
2015,07,05,13,0,6
2015,07,05,14,0,4
2015,07,05,15,0,6
2015,07,05,16,0,5
2015,07,05,17,0,5
2015,07,05,18,0,4
2015,07,05,19,0,4
2015,07,05,22,0,1
2015,07,05,23,0,2
2015,07,06,01,1,1
2015,07,06,06,1,1
2015,07,06,08,1,14
2015,07,06,09,1,9
2015,07,06,10,1,10
2015,07,06,11,1,6
2015,07,06,12,1,3
2015,07,06,13,1,10
2015,07,06,14,1,10
2015,07,06,15,1,1
2015,07,06,16,1,2
2015,07,06,17,1,10
2015,07,06,18,1,15
2015,07,06,19,1,12
2015,07,06,20,1,1
2015,07,06,22,1,3
2015,07,06,23,1,1
2015,07,07,07,2,3
2015,07,07,08,2,12
2015,07,07,09,2,5
2015,07,07,10,2,11
2015,07,07,11,2,5
2015,07,07,12,2,2
2015,07,07,13,2,6
2015,07,07,14,2,3
2015,07,07,15,2,1
2015,07,07,16,2,3
2015,07,07,17,2,5
2015,07,07,18,2,2
2015,07,07,19,2,7
2015,07,07,20,2,1
2015,07,07,22,2,1
2015,07,08,00,3,1
2015,07,08,07,3,7
2015,07,08,08,3,15
2015,07,08,09,3,6
2015,07,08,10,3,13
2015,07,08,11,3,3
2015,07,08,12,3,3
2015,07,08,13,3,5
2015,07,08,14,3,8
2015,07,08,15,3,3
2015,07,08,16,3,2
2015,07,08,17,3,3
2015,07,08,18,3,12
2015,07,08,19,3,8
2015,07,08,20,3,2
2015,07,08,22,3,1
2015,07,09,07,4,2
2015,07,09,08,4,4
2015,07,09,09,4,9
2015,07,09,10,4,14
2015,07,09,11,4,6
2015,07,09,12,4,5
2015,07,09,13,4,13
2015,07,09,14,4,12
2015,07,09,15,4,10
2015,07,09,16,4,8
2015,07,09,17,4,9
2015,07,09,18,4,17
2015,07,09,19,4,8
2015,07,09,20,4,14
2015,07,09,21,4,14
2015,07,09,22,4,5
2015,07,09,23,4,3
2015,07,10,00,5,3
2015,07,10,07,5,5
2015,07,10,08,5,16
2015,07,10,09,5,9
2015,07,10,10,5,13
2015,07,10,11,5,14
2015,07,10,12,5,4
2015,07,10,13,5,15
2015,07,10,14,5,10
2015,07,10,15,5,27
2015,07,10,16,5,12
2015,07,10,17,5,19
2015,07,10,18,5,17
2015,07,10,19,5,16
2015,07,10,20,5,13
2015,07,10,21,5,10
2015,07,10,22,5,5
2015,07,10,23,5,3
2015,07,11,00,6,3
2015,07,11,01,6,3
2015,07,11,02,6,2
2015,07,11,03,6,2
2015,07,11,07,6,3
2015,07,11,08,6,8
2015,07,11,09,6,13
2015,07,11,10,6,5
2015,07,11,11,6,16
2015,07,11,12,6,5
2015,07,11,13,6,6
2015,07,11,14,6,9
2015,07,11,15,6,11
2015,07,11,16,6,12
2015,07,11,17,6,21
2015,07,11,18,6,12
2015,07,11,19,6,14
2015,07,11,20,6,12
2015,07,11,21,6,9
2015,07,11,22,6,3
2015,07,11,23,6,2
2015,07,12,00,0,5
2015,07,12,01,0,1
2015,07,12,04,0,1
2015,07,12,06,0,2
2015,07,12,07,0,3
2015,07,12,08,0,6
2015,07,12,09,0,7
2015,07,12,10,0,4
2015,07,12,11,0,11
2015,07,12,12,0,11
2015,07,12,13,0,11
2015,07,12,14,0,14
2015,07,12,15,0,13
2015,07,12,16,0,11
2015,07,12,17,0,6
2015,07,12,18,0,12
2015,07,12,19,0,9
2015,07,12,20,0,5
2015,07,12,21,0,12
2015,07,12,22,0,8
2015,07,12,23,0,12
2015,07,13,00,1,3
2015,07,13,01,1,5
2015,07,13,02,1,1
2015,07,13,04,1,1
2015,07,13,06,1,2
2015,07,13,07,1,8
2015,07,13,08,1,18
2015,07,13,09,1,24
2015,07,13,10,1,11
2015,07,13,11,1,12
2015,07,13,12,1,11
2015,07,13,13,1,9
2015,07,13,14,1,17
2015,07,13,15,1,18
2015,07,13,16,1,7
2015,07,13,17,1,20
2015,07,13,18,1,19
2015,07,13,19,1,14
2015,07,13,20,1,10
2015,07,13,21,1,7
2015,07,13,22,1,4
2015,07,13,23,1,4
2015,07,14,00,2,6
2015,07,14,01,2,2
2015,07,14,02,2,1
2015,07,14,07,2,10
2015,07,14,08,2,14
2015,07,14,09,2,9
2015,07,14,10,2,11
2015,07,14,11,2,12
2015,07,14,12,2,11
2015,07,14,13,2,12
2015,07,14,14,2,13
2015,07,14,15,2,12
2015,07,14,16,2,26
2015,07,14,17,2,14
2015,07,14,18,2,22
2015,07,14,19,2,8
2015,07,14,20,2,8
2015,07,14,21,2,5
2015,07,14,22,2,6
2015,07,14,23,2,7
2015,07,15,00,3,1
2015,07,15,02,3,1
2015,07,15,04,3,1
2015,07,15,05,3,1
2015,07,15,06,3,1
2015,07,15,07,3,8
2015,07,15,08,3,11
2015,07,15,09,3,10
2015,07,15,10,3,15
2015,07,15,11,3,17
2015,07,15,12,3,9
2015,07,15,13,3,9
2015,07,15,14,3,12
2015,07,15,15,3,16
2015,07,15,16,3,15
2015,07,15,17,3,19
2015,07,15,18,3,25
2015,07,15,19,3,21
2015,07,15,20,3,14
2015,07,15,21,3,8
2015,07,15,22,3,7
2015,07,15,23,3,1
2015,07,16,00,4,5
2015,07,16,02,4,1
2015,07,16,03,4,1
2015,07,16,05,4,1
2015,07,16,06,4,1
2015,07,16,07,4,7
2015,07,16,08,4,16
2015,07,16,09,4,25
2015,07,16,10,4,17
2015,07,16,11,4,8
2015,07,16,12,4,16
2015,07,16,13,4,14
2015,07,16,14,4,13
2015,07,16,15,4,15
2015,07,16,16,4,14
2015,07,16,17,4,11
2015,07,16,18,4,15
2015,07,16,19,4,19
2015,07,16,20,4,11
2015,07,16,21,4,11
2015,07,16,22,4,5
2015,07,16,23,4,6
2015,07,17,00,5,2
2015,07,17,01,5,3
2015,07,17,02,5,1
2015,07,17,04,5,1
2015,07,17,05,5,1
2015,07,17,07,5,9
2015,07,17,08,5,19
2015,07,17,09,5,11
2015,07,17,10,5,14
2015,07,17,11,5,16
2015,07,17,12,5,21
2015,07,17,13,5,12
2015,07,17,14,5,13
2015,07,17,15,5,12
2015,07,17,16,5,17
2015,07,17,17,5,24
2015,07,17,18,5,18
2015,07,17,19,5,12
2015,07,17,20,5,15
2015,07,17,21,5,17
2015,07,17,22,5,7
2015,07,17,23,5,8
2015,07,18,00,6,2
2015,07,18,01,6,3
2015,07,18,02,6,2
2015,07,18,05,6,1
2015,07,18,06,6,2
2015,07,18,07,6,8
2015,07,18,08,6,5
2015,07,18,09,6,18
2015,07,18,10,6,11
2015,07,18,11,6,8
2015,07,18,12,6,13
2015,07,18,13,6,7
2015,07,18,14,6,20
2015,07,18,15,6,20
2015,07,18,16,6,14
2015,07,18,17,6,13
2015,07,18,18,6,27
2015,07,18,19,6,18
2015,07,18,20,6,13
2015,07,18,21,6,10
2015,07,18,22,6,6
2015,07,18,23,6,8
2015,07,19,00,0,3
2015,07,19,01,0,6
2015,07,19,02,0,2
2015,07,19,03,0,5
2015,07,19,04,0,5
2015,07,19,07,0,6
2015,07,19,08,0,9
2015,07,19,09,0,8
2015,07,19,10,0,16
2015,07,19,11,0,13
2015,07,19,12,0,4
2015,07,19,13,0,14
2015,07,19,14,0,11
2015,07,19,15,0,13
2015,07,19,16,0,22
2015,07,19,17,0,19
2015,07,19,18,0,10
2015,07,19,19,0,10
2015,07,19,20,0,9
2015,07,19,21,0,7
2015,07,19,22,0,8
2015,07,19,23,0,8
2015,07,20,00,1,8
2015,07,20,01,1,5
2015,07,20,02,1,2
2015,07,20,03,1,1
2015,07,20,05,1,3
2015,07,20,06,1,3
2015,07,20,07,1,11
2015,07,20,08,1,15
2015,07,20,09,1,18
2015,07,20,10,1,17
2015,07,20,11,1,16
2015,07,20,12,1,12
2015,07,20,13,1,12
2015,07,20,14,1,14
2015,07,20,15,1,5
2015,07,20,16,1,5
2015,07,20,17,1,13
2015,07,20,18,1,22
2015,07,20,19,1,14
2015,07,20,20,1,11
2015,07,20,21,1,4
2015,07,20,22,1,6
2015,07,20,23,1,10
2015,07,21,00,2,7
2015,07,21,01,2,4
2015,07,21,02,2,4
2015,07,21,03,2,1
2015,07,21,06,2,2
2015,07,21,07,2,8
2015,07,21,08,2,11
2015,07,21,09,2,16
2015,07,21,10,2,22
2015,07,21,11,2,21
2015,07,21,12,2,9
2015,07,21,13,2,7
2015,07,21,14,2,6
2015,07,21,15,2,13
2015,07,21,16,2,10
2015,07,21,17,2,23
2015,07,21,18,2,20
2015,07,21,19,2,14
2015,07,21,20,2,9
2015,07,21,21,2,8
2015,07,21,22,2,7
2015,07,21,23,2,4
2015,07,22,00,3,4
2015,07,22,01,3,3
2015,07,22,02,3,2
2015,07,22,05,3,3
2015,07,22,06,3,5
2015,07,22,07,3,6
2015,07,22,08,3,15
2015,07,22,09,3,19
2015,07,22,10,3,18
2015,07,22,11,3,13
2015,07,22,12,3,11
2015,07,22,13,3,10
2015,07,22,14,3,19
2015,07,22,15,3,18
2015,07,22,16,3,6
2015,07,22,17,3,15
2015,07,22,18,3,16
2015,07,22,19,3,15
2015,07,22,20,3,17
2015,07,22,21,3,6
2015,07,22,22,3,7
2015,07,22,23,3,5
2015,07,23,00,4,4
2015,07,23,01,4,4
2015,07,23,02,4,2
2015,07,23,04,4,1
2015,07,23,06,4,4
2015,07,23,07,4,14
2015,07,23,08,4,24
2015,07,23,09,4,13
2015,07,23,10,4,22
2015,07,23,11,4,13
2015,07,23,12,4,9
2015,07,23,13,4,14
2015,07,23,14,4,9
2015,07,23,15,4,4
2015,07,23,16,4,12
2015,07,23,17,4,15
2015,07,23,18,4,18
2015,07,23,19,4,18
2015,07,23,20,4,4
2015,07,23,21,4,13
2015,07,23,22,4,8
2015,07,23,23,4,5
2015,07,24,00,5,2
2015,07,24,02,5,2
2015,07,24,04,5,2
2015,07,24,05,5,3
2015,07,24,06,5,2
2015,07,24,07,5,5
2015,07,24,08,5,11
2015,07,24,09,5,9
2015,07,24,10,5,10
2015,07,24,11,5,13
2015,07,24,12,5,17
2015,07,24,13,5,20
2015,07,24,14,5,13
2015,07,24,15,5,10
2015,07,24,16,5,7
2015,07,24,17,5,18
2015,07,24,18,5,19
2015,07,24,19,5,17
2015,07,24,20,5,14
2015,07,24,21,5,5
2015,07,24,22,5,4
2015,07,24,23,5,7
2015,07,25,00,6,5
2015,07,25,01,6,6
2015,07,25,02,6,1
2015,07,25,03,6,2
2015,07,25,04,6,1
2015,07,25,06,6,1
2015,07,25,07,6,8
2015,07,25,08,6,15
2015,07,25,09,6,21
2015,07,25,10,6,12
2015,07,25,11,6,11
2015,07,25,12,6,16
2015,07,25,13,6,17
2015,07,25,14,6,10
2015,07,25,15,6,13
2015,07,25,16,6,9
2015,07,25,17,6,16
2015,07,25,18,6,12
2015,07,25,19,6,5
2015,07,25,20,6,5
2015,07,25,21,6,7
2015,07,25,22,6,3
2015,07,25,23,6,8
2015,07,26,00,0,1
2015,07,26,01,0,3
2015,07,26,02,0,2
2015,07,26,04,0,3
2015,07,26,05,0,1
2015,07,26,06,0,3
2015,07,26,07,0,4
2015,07,26,08,0,4
2015,07,26,09,0,10
2015,07,26,10,0,15
2015,07,26,11,0,16
2015,07,26,12,0,3
2015,07,26,13,0,14
2015,07,26,14,0,14
2015,07,26,15,0,5
2015,07,26,16,0,15
2015,07,26,17,0,12
2015,07,26,18,0,12
2015,07,26,19,0,10
2015,07,26,20,0,14
2015,07,26,21,0,11
2015,07,26,22,0,4
2015,07,26,23,0,2
2015,07,27,00,1,3
2015,07,27,01,1,2
2015,07,27,02,1,3
2015,07,27,03,1,1
2015,07,27,05,1,1
2015,07,27,06,1,3
2015,07,27,07,1,15
2015,07,27,08,1,15
2015,07,27,09,1,12
2015,07,27,10,1,7
2015,07,27,11,1,9
2015,07,27,12,1,13
2015,07,27,13,1,8
2015,07,27,14,1,10
2015,07,27,15,1,12
2015,07,27,16,1,16
2015,07,27,17,1,21
2015,07,27,18,1,11
2015,07,27,19,1,8
2015,07,27,20,1,12
2015,07,27,21,1,12
2015,07,27,22,1,7
2015,07,27,23,1,10
2015,07,28,00,2,6
2015,07,28,01,2,4
2015,07,28,02,2,2
2015,07,28,03,2,1
2015,07,28,04,2,2
2015,07,28,05,2,1
2015,07,28,06,2,1
2015,07,28,07,2,9
2015,07,28,08,2,21
2015,07,28,09,2,14
2015,07,28,10,2,13
2015,07,28,11,2,9
2015,07,28,12,2,6
2015,07,28,13,2,10
2015,07,28,14,2,9
2015,07,28,15,2,15
2015,07,28,16,2,14
2015,07,28,17,2,20
2015,07,28,18,2,21
2015,07,28,19,2,11
2015,07,28,20,2,8
2015,07,28,21,2,6
2015,07,28,22,2,9
2015,07,28,23,2,13
2015,07,29,00,3,7
2015,07,29,01,3,2
2015,07,29,02,3,3
2015,07,29,03,3,1
2015,07,29,04,3,6
2015,07,29,06,3,1
2015,07,29,07,3,12
2015,07,29,08,3,11
2015,07,29,09,3,12
2015,07,29,10,3,10
